Date,Open,High,Low,Close,Volume
9-Jul-20,75.32,76.14,74.4,75.55,"1,423,322"
10-Jul-20,75.31,77.19,74.83,77.09,"1,856,704"
13-Jul-20,77.5,78.86,75.26,75.57,"1,846,424"
14-Jul-20,74.52,76.15,74.18,76.03,"1,585,016"
15-Jul-20,76.16,76.77,74.9,75.68,"1,610,684"
16-Jul-20,75,75.93,74.32,75.9,"1,519,345"
17-Jul-20,76.08,76.17,74.92,75.78,"1,457,010"
20-Jul-20,75.76,78.51,75.18,78.29,"1,557,252"
21-Jul-20,79.35,79.35,77.71,77.92,"1,218,645"
22-Jul-20,78.03,78.5,77.31,78.42,"931,985"
23-Jul-20,78.35,78.59,75.37,75.78,"1,627,634"
24-Jul-20,74.95,75.88,74.42,75.59,"1,544,404"
27-Jul-20,75.78,77.05,75.76,76.51,"1,245,980"
28-Jul-20,76.26,76.32,74.88,75.02,"1,702,174"
29-Jul-20,75.32,76.56,75.07,76.1,"1,106,534"
30-Jul-20,74.85,76.89,74.61,76.57,"1,671,396"
31-Jul-20,75.25,75.45,72.7,74.15,"3,429,036"
